gene_id,average_length
ENSG00000185800.10,2025
ENSG00000176182.5,1200
ENSG00000204869.7,375
ENSG00000188624.2,378
ENSG00000182013.16,1228.5
ENSG00000160014.15,414
ENSG00000197405.6,1053
ENSG00000105419.16,1157
ENSG00000118160.12,2766
ENSG00000142233.10,1470
ENSG00000176920.11,1032
ENSG00000087086.12,528
ENSG00000196337.9,498
ENSG00000130529.14,3427.5
ENSG00000126461.13,3939
ENSG00000104973.13,2317.5
ENSG00000142528.14,2598
ENSG00000269404.5,613
ENSG00000142530.9,720
ENSG00000204653.8,694.5
ENSG00000105383.13,914
ENSG00000105366.14,1360.5
ENSG00000204611.5,2346
ENSG00000167555.12,1887
ENSG00000167562.10,1497
ENSG00000198538.9,1515
ENSG00000204604.8,976.5
ENSG00000182986.11,942
ENSG00000180257.11,1956
ENSG00000197937.11,2521.5
ENSG00000130844.15,1392
ENSG00000142408.2,1278
ENSG00000243772.5,1026
ENSG00000080031.8,3081
ENSG00000133265.9,1080
ENSG00000160472.4,534
ENSG00000108106.12,669
ENSG00000197483.9,3180
ENSG00000173581.6,790.5
ENSG00000173572.10,3121.5
ENSG00000018869.15,1554
ENSG00000197016.10,2154
ENSG00000269699.4,1630.5
ENSG00000083844.9,1884
ENSG00000105146.11,877
ENSG00000178229.7,1803
ENSG00000152433.13,1209
ENSG00000186230.6,2337
ENSG00000197128.10,1317
ENSG00000152439.11,987
ENSG00000171649.10,1396
ENSG00000249471.6,1635
ENSG00000151353.13,413
ENSG00000115750.15,1767
ENSG00000134317.16,1857
ENSG00000205795.4,477
ENSG00000196208.12,2818
ENSG00000185013.15,1743
ENSG00000183891.5,456
ENSG00000184924.5,423
ENSG00000173567.13,2967.75
ENSG00000157884.9,558
ENSG00000138028.13,678
ENSG00000163792.6,645
ENSG00000115211.14,1602
ENSG00000163798.12,2229
ENSG00000163803.11,4360.5
ENSG00000213639.8,984
ENSG00000171094.14,3261
ENSG00000213626.10,318
ENSG00000091106.17,2077.5
ENSG00000115760.12,14574
ENSG00000018699.10,2532
ENSG00000049323.14,4361.25
ENSG00000119812.17,1264.5
ENSG00000205221.11,1735.2
ENSG00000008869.10,6216
ENSG00000115875.17,702
ENSG00000205111.7,1039
ENSG00000162878.11,1482
ENSG00000162882.13,861
ENSG00000138095.17,4185
ENSG00000138078.14,2021.25
ENSG00000119729.9,618
ENSG00000180398.10,370
ENSG00000068724.14,2567
ENSG00000143942.4,555
ENSG00000068878.13,5532
ENSG00000115306.14,6781.5
ENSG00000162994.14,1578
ENSG00000143947.11,471
ENSG00000115355.14,5538
ENSG00000082898.15,3148.5
ENSG00000115484.13,1575
ENSG00000143952.18,2916
ENSG00000179833.4,945
ENSG00000198369.8,1252.5
ENSG00000204923.3,468
ENSG00000163219.10,1899.75
ENSG00000183607.8,555
ENSG00000198380.11,2073
ENSG00000169599.11,600
ENSG00000124380.9,468
ENSG00000124357.11,958.5
ENSG00000135632.10,1257
ENSG00000163170.10,315
ENSG00000179528.14,591
ENSG00000159374.16,1587
ENSG00000168883.18,1504.5
ENSG00000132300.17,2070
ENSG00000115561.13,563
ENSG00000239305.5,2058
ENSG00000183281.13,291
ENSG00000115593.13,1453.5
ENSG00000172071.10,3351
ENSG00000188886.3,1296
ENSG00000198885.8,1668
ENSG00000196843.14,1683
ENSG00000168754.12,1200
ENSG00000115085.12,1399.5
ENSG00000183513.7,225
ENSG00000144218.17,3718.5
ENSG00000115539.12,720
ENSG00000180251.4,2397
ENSG00000198914.2,1503
ENSG00000071051.12,1143
ENSG00000196228.3,915
ENSG00000135968.18,5055
ENSG00000198142.4,1578
ENSG00000169679.13,3181
ENSG00000153214.8,1668
ENSG00000125637.14,3171
ENSG00000115091.10,1180.5
ENSG00000175497.15,2351.25
ENSG00000171227.6,573
ENSG00000163075.11,2523
ENSG00000074047.19,4735.5
ENSG00000211460.10,567
ENSG00000186684.11,1366.5
ENSG00000075886.10,1353
ENSG00000115839.16,2956.5
ENSG00000121966.6,1048
ENSG00000144228.7,1179
ENSG00000121989.13,1380
ENSG00000204406.10,4834.5
ENSG00000153237.16,1272
ENSG00000144283.20,3514.5
ENSG00000163331.9,324
ENSG00000241399.5,604
ENSG00000153246.10,4183.5
ENSG00000136535.13,2049
ENSG00000078098.12,2245.5
ENSG00000153253.14,5929.5
ENSG00000136531.12,6018
ENSG00000123607.13,3951
ENSG00000144285.14,5991.75
ENSG00000138399.16,2479.5
ENSG00000144362.10,726
ENSG00000138382.12,630
ENSG00000204335.3,1197
ENSG00000115806.11,1359
ENSG00000115840.12,2037
ENSG00000144320.12,1195
ENSG00000174279.4,1431
ENSG00000128655.15,2013
ENSG00000155636.13,1428
ENSG00000116095.9,903
ENSG00000155657.22,78059.5
ENSG00000187231.12,2091
ENSG00000144331.17,1253
ENSG00000188452.12,1494.6
ENSG00000077232.15,2313
ENSG00000144369.11,2481
ENSG00000204262.10,4500
ENSG00000151687.13,4305
ENSG00000173559.11,495
ENSG00000196950.12,2496
ENSG00000138411.9,4719
ENSG00000065413.15,2419
ENSG00000115524.14,1605
ENSG00000144381.15,1722
ENSG00000247626.4,1782
ENSG00000138356.12,4017
ENSG00000204217.11,3117
ENSG00000138439.11,1770
ENSG00000138400.11,1458
ENSG00000163251.3,1758
ENSG00000144445.14,2901
ENSG00000144452.13,7311
ENSG00000115425.12,912
ENSG00000144583.4,1233
ENSG00000127837.8,1306.5
ENSG00000144580.12,891
ENSG00000163501.6,1236
ENSG00000175084.10,1413
ENSG00000188760.9,1083
ENSG00000085449.13,1233
ENSG00000153820.11,5059.5
ENSG00000187957.7,2214
ENSG00000153827.12,5999.666667
ENSG00000079263.17,2066.4
ENSG00000115053.14,2133
ENSG00000156973.12,367.5
ENSG00000196811.10,1554
ENSG00000204120.13,3915
ENSG00000242366.3,1593
ENSG00000242515.4,1593
ENSG00000244474.4,1605
ENSG00000123485.10,2108
ENSG00000144481.15,1464
ENSG00000163359.14,6597.6
ENSG00000204104.10,1977
ENSG00000065802.10,856.5
ENSG00000188542.8,531
ENSG00000142330.18,1786.5
ENSG00000146205.12,1509
ENSG00000006607.12,2342
ENSG00000168395.13,723
ENSG00000180902.15,1365
ENSG00000154252.11,1197
ENSG00000188389.9,867
ENSG00000125878.5,600
ENSG00000125780.11,2082
ENSG00000101220.16,562.5
ENSG00000088888.16,1411.5
ENSG00000149346.13,1227
ENSG00000101343.13,2374
ENSG00000089101.16,2563.5
ENSG00000173335.4,480
ENSG00000101003.9,467
ENSG00000101004.13,3625.5
ENSG00000180383.3,216
ENSG00000260903.2,1740
ENSG00000101336.11,1548
ENSG00000101342.8,648
ENSG00000149633.10,3603
ENSG00000132793.10,2557.5
ENSG00000101052.11,1314
ENSG00000197296.5,789
ENSG00000175121.10,372
ENSG00000124116.17,696
ENSG00000198185.10,2065
ENSG00000124226.9,687
ENSG00000124171.7,1119
ENSG00000054793.12,3144
ENSG00000182463.14,3100.5
ENSG00000019186.8,1446
ENSG00000087589.15,1870
ENSG00000124103.8,516
ENSG00000213714.1,516
ENSG00000124209.3,585
ENSG00000124164.14,516
ENSG00000130699.15,3258
ENSG00000130702.12,11088
ENSG00000149679.10,1437
ENSG00000171695.9,654
ENSG00000155313.14,3270
ENSG00000154639.17,757.8
ENSG00000154734.13,2904
ENSG00000156239.10,603
ENSG00000198862.12,5301
ENSG00000156261.11,1555
ENSG00000171189.15,2767.5
ENSG00000142168.13,465
ENSG00000156304.13,3407
ENSG00000159082.16,4311
ENSG00000159128.13,1042.5
ENSG00000205726.12,4007.142857
ENSG00000243927.4,378
ENSG00000198743.5,2157
ENSG00000157538.12,744
ENSG00000205581.9,303
ENSG00000183067.5,1224
ENSG00000183036.9,189
ENSG00000184012.10,1522
ENSG00000160180.15,243
ENSG00000160194.16,874.5
ENSG00000142178.7,2352
ENSG00000160208.12,2277
ENSG00000241945.6,2760
ENSG00000160221.15,725
ENSG00000141959.15,2343
ENSG00000184900.14,369
ENSG00000197381.14,2186.4
ENSG00000182362.12,372
ENSG00000160299.15,9715.5
ENSG00000070413.17,1591.5
ENSG00000242259.7,280.5
ENSG00000241973.9,6309
ENSG00000099949.17,2523
ENSG00000099960.11,1908
ENSG00000161179.12,711
ENSG00000099958.13,682
ENSG00000133433.9,714
ENSG00000100014.18,3295.5
ENSG00000138867.15,674.5
ENSG00000184571.12,2635.5
ENSG00000206069.5,496.5
ENSG00000186998.14,1335
ENSG00000187860.9,1255.5
ENSG00000099999.13,1134
ENSG00000242114.4,454.5
ENSG00000133422.11,3006
ENSG00000205856.3,756
ENSG00000175329.11,738
ENSG00000100281.12,1806
ENSG00000166897.13,2463
ENSG00000100106.18,3451
ENSG00000100201.17,2193
ENSG00000221890.2,1503
ENSG00000128394.15,714
ENSG00000100418.7,507
ENSG00000100147.12,520.5
ENSG00000177096.7,780
ENSG00000184983.8,387
ENSG00000100300.16,510
ENSG00000188636.3,720
ENSG00000100364.17,1222.5
ENSG00000188064.8,1056
ENSG00000186951.15,1407
ENSG00000205643.9,372
ENSG00000075240.15,1737
ENSG00000100426.6,3516
ENSG00000198355.4,981
ENSG00000100239.14,2833.2
ENSG00000128165.8,447
ENSG00000175928.5,2151
ENSG00000134109.9,1974
ENSG00000071282.10,870.75
ENSG00000156959.8,744
ENSG00000134070.4,1878
ENSG00000157014.9,2286
ENSG00000157017.14,307.8
ENSG00000075975.14,1186.5
ENSG00000144711.12,3087.75
ENSG00000132182.10,5664
ENSG00000131389.15,1544
ENSG00000131379.8,2532
ENSG00000206561.11,1324
ENSG00000131386.16,1887
ENSG00000131378.12,1737
ENSG00000154822.14,3195
ENSG00000131374.13,2421
ENSG00000163576.16,2307
ENSG00000197885.9,579
ENSG00000174738.11,1740
ENSG00000151092.15,1848
ENSG00000033867.15,3547.125
ENSG00000187118.11,276
ENSG00000206559.6,1071
ENSG00000144642.19,1286
ENSG00000152642.9,1056
ENSG00000153551.12,478.5
ENSG00000188167.7,1156.5
ENSG00000144677.13,814.5
ENSG00000168356.10,5376
ENSG00000114742.12,2034
ENSG00000188846.12,648
ENSG00000177842.10,1098
ENSG00000163808.15,4167
ENSG00000211456.9,1683
ENSG00000012223.11,2087
ENSG00000114648.10,1725
ENSG00000047849.20,3514.5
ENSG00000183396.3,480
ENSG00000173421.15,1785
ENSG00000173531.14,2178
ENSG00000164068.14,3945
ENSG00000176095.10,1078.5
ENSG00000164076.15,1459.5
ENSG00000007402.10,3397.8
ENSG00000259956.1,2673
ENSG00000164080.12,4404
ENSG00000164086.9,1260
ENSG00000010322.14,2605
ENSG00000010327.9,7713
ENSG00000114902.12,309
ENSG00000180376.15,2796
ENSG00000174844.13,6628.5
ENSG00000174840.8,1624.5
ENSG00000174839.11,1827
ENSG00000163681.13,2289.9
ENSG00000168306.11,2046
ENSG00000163689.17,2068.5
ENSG00000188817.6,444
ENSG00000144749.12,3282
ENSG00000163412.11,516
ENSG00000144736.12,1734
ENSG00000121440.13,2575
ENSG00000113805.8,3087
ENSG00000175161.12,1279
ENSG00000178750.2,885
ENSG00000114021.10,831
ENSG00000154174.7,1827
ENSG00000114391.11,474
ENSG00000170017.11,1732.5
ENSG00000163507.12,2718
ENSG00000163519.12,505.5
ENSG00000121570.11,915
ENSG00000144834.11,600
ENSG00000172139.13,3462
ENSG00000186265.8,798
ENSG00000163607.13,805.5
ENSG00000163608.13,1599
ENSG00000178075.18,1681.5
ENSG00000184307.12,1259
ENSG00000151576.9,1085.25
ENSG00000172020.11,771
ENSG00000113845.8,858
ENSG00000051341.12,7773
ENSG00000163833.7,2130
ENSG00000173226.15,1597.5
ENSG00000160124.8,414
ENSG00000173702.6,1539
ENSG00000114547.8,639
ENSG00000114544.14,1380.6
ENSG00000114554.10,5691
ENSG00000187715.12,1872
ENSG00000132394.9,1791
ENSG00000172780.15,553.5
ENSG00000181789.13,2625
ENSG00000183624.12,1002
ENSG00000004399.11,5778
ENSG00000172765.15,1600
ENSG00000017260.18,2800
ENSG00000138246.14,6732
ENSG00000144868.12,1023
ENSG00000170819.4,1248
ENSG00000114019.13,2382.75
ENSG00000174579.3,1623
ENSG00000138231.11,1635
ENSG00000175066.14,1590
ENSG00000181804.13,1938
ENSG00000153002.10,1254
ENSG00000071794.14,3028.5
ENSG00000144893.11,6490.5
ENSG00000114771.12,1200
ENSG00000114805.15,4383
ENSG00000168779.18,1008
ENSG00000168827.13,2115
ENSG00000163590.12,777
ENSG00000196542.7,231
ENSG00000136603.12,1989
ENSG00000013293.5,2316
ENSG00000144959.8,1027.5
ENSG00000205981.5,313.5
ENSG00000058063.14,3534
ENSG00000114770.15,2470.5
ENSG00000145194.16,2315
ENSG00000187068.2,753
ENSG00000113790.9,2028
ENSG00000163904.11,1770
ENSG00000136527.16,717
ENSG00000244405.6,1533
ENSG00000127241.15,1810
ENSG00000136514.2,741
ENSG00000152492.12,1185
ENSG00000187527.9,3657
ENSG00000198836.7,2884
ENSG00000178772.6,1638
ENSG00000041802.9,1977
ENSG00000185112.5,1272
ENSG00000114331.11,2337
ENSG00000189058.7,570
ENSG00000061938.15,3131.571429
ENSG00000213123.9,429
ENSG00000182899.13,333
ENSG00000131127.12,1015.5
ENSG00000133256.11,2285
ENSG00000145217.12,1390.5
ENSG00000090316.14,1096.2
ENSG00000163945.14,2130
ENSG00000174137.11,1140
ENSG00000214367.6,1812
ENSG00000159733.12,1594.5
ENSG00000125386.13,3879.6
ENSG00000087266.14,1771
ENSG00000087269.14,2497.5
ENSG00000125388.18,1620
ENSG00000072832.13,1831
ENSG00000013288.7,2953.5
ENSG00000178163.6,3225
ENSG00000118579.10,537
ENSG00000152990.12,3966
ENSG00000109606.11,2388
ENSG00000181982.16,1591
ENSG00000169851.14,3477
ENSG00000065882.14,3592
ENSG00000174125.6,2361
ENSG00000078140.12,509
ENSG00000064042.16,3064.909091
ENSG00000182308.6,1191
ENSG00000178343.4,717
ENSG00000184178.14,2055
ENSG00000174799.9,3423
ENSG00000205678.6,1036.5
ENSG00000087128.8,1272
ENSG00000205649.6,156
ENSG00000109208.4,405
ENSG00000173542.7,658.5
ENSG00000132466.16,7448
ENSG00000169429.9,294
ENSG00000163735.6,345
ENSG00000163734.4,324
ENSG00000081041.8,324
ENSG00000182585.8,352.5
ENSG00000138755.5,378
ENSG00000186212.3,2382
ENSG00000138758.10,1305
ENSG00000138756.16,2737.5
ENSG00000163291.13,936
ENSG00000138670.15,1379
ENSG00000138641.14,2463
ENSG00000138640.13,2247.6
ENSG00000185477.4,2331
ENSG00000151247.11,713.25
ENSG00000198099.7,1171.5
ENSG00000196616.11,1068
ENSG00000196344.10,1155
ENSG00000164031.15,735
ENSG00000145358.5,582
ENSG00000138814.15,1504
ENSG00000153064.10,2195
ENSG00000145354.8,408
ENSG00000164037.15,1488
ENSG00000138778.10,7924.5
ENSG00000168743.11,1709.4
ENSG00000155016.16,1635
ENSG00000205403.11,1753
ENSG00000109534.15,654
ENSG00000145365.10,555
ENSG00000145388.13,1371
ENSG00000172403.9,2760
ENSG00000138685.11,667.5
ENSG00000151458.10,4021.5
ENSG00000164066.11,2829
ENSG00000077684.14,2184
ENSG00000138650.8,2907
ENSG00000189184.10,3406.5
ENSG00000170153.9,1317
ENSG00000170180.18,407
ENSG00000164163.9,1800
ENSG00000151612.14,3510
ENSG00000071205.10,2361
ENSG00000170390.13,2317
ENSG00000109686.15,2610.6
ENSG00000169989.2,1539
ENSG00000137460.7,3432
ENSG00000145423.4,888
ENSG00000171566.10,1531.5
ENSG00000164116.15,1974
ENSG00000151790.7,1221
ENSG00000205208.4,342
ENSG00000164128.5,1155
ENSG00000183439.6,630
ENSG00000109466.12,1573.8
ENSG00000196104.9,1112.25
ENSG00000109511.9,975
ENSG00000137628.15,5094
ENSG00000129116.16,2491.2
ENSG00000154447.13,2667
ENSG00000109572.12,2452.5
ENSG00000174473.14,1806
ENSG00000164118.11,1186.5
ENSG00000151718.14,3615
ENSG00000168564.5,1062
ENSG00000182552.13,472.5
ENSG00000168538.14,3331.5
ENSG00000151729.9,897
ENSG00000109762.14,2769
ENSG00000109794.12,1870.5
ENSG00000145476.14,1578
ENSG00000164344.14,1731
ENSG00000109536.10,777
ENSG00000153404.12,4884
ENSG00000112877.7,1944
ENSG00000028310.16,1714.5
ENSG00000113504.18,3252
ENSG00000174358.14,1905
ENSG00000170549.3,1443
ENSG00000133398.3,408
ENSG00000145495.13,2580
ENSG00000133401.14,8520
ENSG00000150712.9,2080
ENSG00000056097.14,3225
ENSG00000151388.9,3338
ENSG00000039560.12,2917.5
ENSG00000113460.11,1062
ENSG00000164187.6,2088
ENSG00000197603.12,9675
ENSG00000082068.7,1965
ENSG00000164327.11,5163
ENSG00000182836.8,966
ENSG00000205765.7,885
ENSG00000177721.4,582
ENSG00000112972.13,1563
ENSG00000164294.12,460
ENSG00000152669.8,1053
ENSG00000067248.8,4110
ENSG00000067113.15,856.5
ENSG00000164512.16,1845
ENSG00000062194.14,1330.8
ENSG00000169067.3,1131
ENSG00000164181.12,826.5
ENSG00000188725.6,225
ENSG00000086200.15,2988
ENSG00000178394.4,1269
ENSG00000164197.10,1515
ENSG00000186479.4,774
ENSG00000153006.13,468
ENSG00000134056.10,312
ENSG00000152939.13,1659
ENSG00000172062.15,841
ENSG00000145736.13,1188
ENSG00000131844.14,1635
ENSG00000164338.8,1348
ENSG00000145703.14,3934.5
ENSG00000189127.6,1545
ENSG00000113318.9,3414
ENSG00000174695.8,219
ENSG00000145715.13,2878.5
ENSG00000113369.7,1245
ENSG00000175471.18,2304.75
ENSG00000153922.9,5265
ENSG00000173930.8,2175
ENSG00000205359.8,1845
ENSG00000145725.18,3699
ENSG00000112893.8,3435
ENSG00000172795.14,1210.5
ENSG00000145781.7,588
ENSG00000169570.8,798
ENSG00000205302.5,1384.5
ENSG00000168916.14,4539
ENSG00000205279.7,246
ENSG00000138829.9,8739
ENSG00000198108.3,2649
ENSG00000158985.12,255
ENSG00000158987.18,4223.5
ENSG00000217128.10,2952.75
ENSG00000164398.11,2085.6
ENSG00000113522.12,3939
ENSG00000131437.14,2130
ENSG00000205089.6,1134
ENSG00000164405.9,249
ENSG00000053108.15,2529
ENSG00000145833.14,3097.5
ENSG00000120733.12,5286
ENSG00000044115.19,2286
ENSG00000182700.4,162
ENSG00000213523.8,675
ENSG00000250120.5,2480
ENSG00000183775.9,1287
ENSG00000186314.10,517
ENSG00000173261.7,534
ENSG00000133706.16,3435.75
ENSG00000178776.4,264
ENSG00000178172.5,243
ENSG00000157510.12,2242.5
ENSG00000183876.8,1710
ENSG00000019582.13,691
ENSG00000070614.13,2563.5
ENSG00000086589.10,1263
ENSG00000145901.13,1803.5
ENSG00000221886.3,1785
ENSG00000204764.11,3267
ENSG00000164438.5,876
ENSG00000072803.16,1609.5
ENSG00000072786.11,2907
ENSG00000174705.10,2014.5
ENSG00000113719.14,873
ENSG00000164463.11,1587
ENSG00000113194.11,1338
ENSG00000074276.9,3933
ENSG00000048140.16,927
ENSG00000113763.9,2529
ENSG00000169228.12,612
ENSG00000131187.8,1848
ENSG00000198055.9,1707
ENSG00000170074.18,1048.5
ENSG00000145911.5,1635
ENSG00000197451.9,928.5
ENSG00000161021.10,3051
ENSG00000213316.8,453
ENSG00000161011.18,1197
ENSG00000161010.13,949.5
ENSG00000204628.10,954
ENSG00000112685.12,2775
ENSG00000145949.9,1251
ENSG00000137266.13,1455
ENSG00000124787.12,1027
ENSG00000124782.18,4908
ENSG00000111845.4,1179
ENSG00000124788.16,1503
ENSG00000165097.12,2121
ENSG00000124795.13,1077
ENSG00000137393.9,912
ENSG00000172197.10,1488
ENSG00000112273.6,756
ENSG00000137261.12,2796.6
ENSG00000187475.5,624
ENSG00000189134.3,1209
ENSG00000232040.2,3751.5
ENSG00000197935.6,2001
ENSG00000204657.3,939
ENSG00000206503.10,1098
ENSG00000204616.9,1278
ENSG00000204599.13,1512
ENSG00000204592.8,1077
ENSG00000204574.11,2481
ENSG00000137337.13,6270
ENSG00000213780.9,1389
ENSG00000137411.15,2982
ENSG00000204544.5,1701
ENSG00000204539.3,1590
ENSG00000204540.9,459
ENSG00000204531.14,717
ENSG00000204525.13,1101
ENSG00000234745.8,1089
ENSG00000204511.2,360
ENSG00000204475.8,571
ENSG00000204439.3,885
ENSG00000240053.8,606
ENSG00000204428.11,453
ENSG00000204424.9,894
ENSG00000228727.7,537
ENSG00000204394.11,3795
ENSG00000204390.9,1926
ENSG00000204389.9,1926
ENSG00000204388.6,1926
ENSG00000204344.13,765
ENSG00000213654.8,483
ENSG00000204301.6,6012
ENSG00000204296.10,1674
ENSG00000204227.4,1221
ENSG00000235863.3,1137
ENSG00000231925.10,1332
ENSG00000237649.6,2022
ENSG00000197283.11,3955.5
ENSG00000161896.9,1233
ENSG00000124562.8,480
ENSG00000096070.18,3618
ENSG00000180316.10,1493.25
ENSG00000189325.6,1959
ENSG00000164530.12,1392
ENSG00000198937.8,294
ENSG00000156564.8,2370
ENSG00000112212.10,513
ENSG00000124596.15,324
ENSG00000188056.10,603
ENSG00000278224.3,1155
ENSG00000112578.8,1314
ENSG00000112624.11,3240
ENSG00000124541.6,780
ENSG00000112651.10,798
ENSG00000146216.10,3966
ENSG00000204052.4,951
ENSG00000180992.6,438
ENSG00000137216.17,2499
ENSG00000157593.15,1092.75
ENSG00000146232.13,1086
ENSG00000124608.4,2958
ENSG00000196284.12,970.5
ENSG00000001561.6,1362
ENSG00000180113.14,6246
ENSG00000198087.7,1920
ENSG00000065308.4,1113
ENSG00000124743.5,1905
ENSG00000168143.8,3036
ENSG00000168116.12,2323.5
ENSG00000082269.15,3926.25
ENSG00000119900.7,1356
ENSG00000203909.3,351
ENSG00000203908.3,654
ENSG00000112695.10,252
ENSG00000196586.12,3830.4
ENSG00000146243.12,783
ENSG00000112773.14,1329
ENSG00000005700.13,4039.5
ENSG00000118420.15,1012.5
ENSG00000065833.8,1719
ENSG00000203877.6,387
ENSG00000135315.10,4098
ENSG00000112837.15,1824
ENSG00000272514.4,1869
ENSG00000146281.5,1311
ENSG00000146267.11,1230
ENSG00000123552.16,1657.5
ENSG00000112237.11,766
ENSG00000187772.6,765
ENSG00000178409.12,2487
ENSG00000112365.4,2094
ENSG00000203778.6,243
ENSG00000112769.17,3762
ENSG00000251258.1,792
ENSG00000249853.6,1041
ENSG00000189241.6,1314
ENSG00000188820.11,690
ENSG00000111832.11,588
ENSG00000111834.11,1977
ENSG00000164465.17,1884
ENSG00000196376.9,1227
ENSG00000146352.11,984
ENSG00000188580.12,627
ENSG00000203760.7,261
ENSG00000093144.17,632.4
ENSG00000189367.13,2085
ENSG00000184530.8,993
ENSG00000172673.9,1930
ENSG00000146376.9,1992
ENSG00000198945.6,2305.5
ENSG00000164483.15,1599
ENSG00000182747.4,1251
ENSG00000164440.13,2055
ENSG00000152818.17,6634.5
ENSG00000203727.3,522
ENSG00000177688.6,288
ENSG00000131013.3,1479
ENSG00000131023.11,2733
ENSG00000120278.13,4158
ENSG00000146426.16,3493.5
ENSG00000130338.11,3334.5
ENSG00000164674.14,1731
ENSG00000085511.18,4746
ENSG00000186340.13,3432
ENSG00000185127.6,576
ENSG00000130023.14,1807.8
ENSG00000008018.8,726
ENSG00000197461.12,613.5
ENSG00000188191.13,1146
ENSG00000164818.14,2568
ENSG00000240230.4,273
ENSG00000164853.8,1596
ENSG00000106003.11,976.5
ENSG00000136295.13,1572
ENSG00000174945.12,1195.5
ENSG00000146555.17,6642
ENSG00000164916.10,2202
ENSG00000011275.17,2686.5
ENSG00000122674.10,1449
ENSG00000155026.15,2613
ENSG00000178397.11,780
ENSG00000106415.11,1644
ENSG00000003147.16,1480
ENSG00000187546.12,1338
ENSG00000106511.5,915
ENSG00000105849.5,1017
ENSG00000173452.12,427.5
ENSG00000105778.16,1920
ENSG00000170852.9,1872
ENSG00000122643.17,916
ENSG00000122547.9,1710
ENSG00000136279.17,1180.8
ENSG00000122678.13,1462
ENSG00000105953.13,2630.25
ENSG00000136286.13,3057
ENSG00000164742.13,2188.5
ENSG00000158683.6,8550
ENSG00000136273.10,811.5
ENSG00000164744.11,1056
ENSG00000106078.16,2836.8
ENSG00000178665.13,1312.5
ENSG00000173041.10,982.5
ENSG00000197008.8,596.5
ENSG00000146757.12,1628.25
ENSG00000146755.9,1464
ENSG00000106089.10,811.5
ENSG00000158517.12,1173
ENSG00000174428.15,1588.5
ENSG00000178809.10,753
ENSG00000127946.15,3034
ENSG00000106178.5,360
ENSG00000135205.13,2868
ENSG00000186088.14,2565
ENSG00000135218.16,1287.75
ENSG00000170381.11,2328
ENSG00000153993.12,2334
ENSG00000164659.13,2839.5
ENSG00000205413.6,4770
ENSG00000177409.10,4755
ENSG00000164692.16,4101
ENSG00000158528.10,3768.75
ENSG00000006453.12,1536
ENSG00000198742.8,2235
ENSG00000106246.16,2103
ENSG00000198556.12,733.5
ENSG00000176402.5,840
ENSG00000106261.15,1443
ENSG00000166997.6,747
ENSG00000188186.9,256
ENSG00000066923.16,3621
ENSG00000077454.14,2005.5
ENSG00000106327.11,2406
ENSG00000146830.9,3108
ENSG00000087087.17,2623.5
ENSG00000176125.4,429
ENSG00000169876.12,13482
ENSG00000128563.12,555
ENSG00000161036.9,1944
ENSG00000205238.8,1209
ENSG00000189056.12,10380
